mt_message,mt_occurrence_no,mt_tag,mt_option,mx_message_id,mx_path,mapping_action,transformation,evidence_grade,evidence_source_ids,corroboration,validation_status,review_reason,mt_field_name,mt_requiredness,mt_sequence,mt_source_pdf_page
MT202_COV,3,13C,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/SttlmTmReq/CLSTm,CONDITIONAL_CANDIDATE,Select target by 13C code and normalize time/offset.,C,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Time Indication,O,A,7
MT202_COV,3,13C,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/SttlmTmReq/TillTm,CONDITIONAL_CANDIDATE,Select target by 13C code and normalize time/offset.,C,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Time Indication,O,A,7
MT202_COV,3,13C,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/SttlmTmReq/FrTm,CONDITIONAL_CANDIDATE,Select target by 13C code and normalize time/offset.,C,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Time Indication,O,A,7
MT202_COV,3,13C,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/SttlmTmReq/RjctTm,CONDITIONAL_CANDIDATE,Select target by 13C code and normalize time/offset.,C,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Time Indication,O,A,7
MT202_COV,4,32A,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/IntrBkSttlmDt,TRANSFORM,"Split value date, currency and amount.",B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,MIT Mixar corroborates amount/currency/date split.,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,"Value Date, Currency Code, Amount",M,A,8
MT202_COV,4,32A,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/IntrBkSttlmAmt,TRANSFORM,"Split value date, currency and amount.",B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,MIT Mixar corroborates amount/currency/date split.,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,"Value Date, Currency Code, Amount",M,A,8
MT202_COV,4,32A,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/IntrBkSttlmAmt/@Ccy,TRANSFORM,"Split value date, currency and amount.",B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,MIT Mixar corroborates amount/currency/date split.,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,"Value Date, Currency Code, Amount",M,A,8
MT202_COV,5,52a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/Dbtr/FinInstnId/BICFI,CONDITIONAL_CANDIDATE,Parse ordering institution as debtor FI/account; sender fallback is outside this field-only rule.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Ordering Institution,O,A,9
MT202_COV,5,52a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/Dbtr/FinInstnId/ClrSysMmbId/MmbId,CONDITIONAL_CANDIDATE,Parse ordering institution as debtor FI/account; sender fallback is outside this field-only rule.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Ordering Institution,O,A,9
MT202_COV,5,52a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/Dbtr/FinInstnId/Nm,CONDITIONAL_CANDIDATE,Parse ordering institution as debtor FI/account; sender fallback is outside this field-only rule.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Ordering Institution,O,A,9
MT202_COV,5,52a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/Dbtr/FinInstnId/PstlAdr/AdrLine,CONDITIONAL_CANDIDATE,Parse ordering institution as debtor FI/account; sender fallback is outside this field-only rule.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Ordering Institution,O,A,9
MT202_COV,5,52a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/DbtrAcct/Id/IBAN,CONDITIONAL_CANDIDATE,Parse ordering institution as debtor FI/account; sender fallback is outside this field-only rule.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Ordering Institution,O,A,9
MT202_COV,5,52a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/DbtrAcct/Id/Othr/Id,CONDITIONAL_CANDIDATE,Parse ordering institution as debtor FI/account; sender fallback is outside this field-only rule.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Ordering Institution,O,A,9
MT202_COV,6,53a,ANY,pacs.009.001.08,Document/FICdtTrf/GrpHdr/SttlmInf/InstgRmbrsmntAgt/FinInstnId/BICFI,CONDITIONAL_CANDIDATE,Parse sender's correspondent as instructing reimbursement agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Sender's Correspondent,O,A,10
MT202_COV,6,53a,ANY,pacs.009.001.08,Document/FICdtTrf/GrpHdr/SttlmInf/InstgRmbrsmntAgt/FinInstnId/ClrSysMmbId/MmbId,CONDITIONAL_CANDIDATE,Parse sender's correspondent as instructing reimbursement agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Sender's Correspondent,O,A,10
MT202_COV,6,53a,ANY,pacs.009.001.08,Document/FICdtTrf/GrpHdr/SttlmInf/InstgRmbrsmntAgt/FinInstnId/Nm,CONDITIONAL_CANDIDATE,Parse sender's correspondent as instructing reimbursement agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Sender's Correspondent,O,A,10
MT202_COV,6,53a,ANY,pacs.009.001.08,Document/FICdtTrf/GrpHdr/SttlmInf/InstgRmbrsmntAgt/FinInstnId/PstlAdr/AdrLine,CONDITIONAL_CANDIDATE,Parse sender's correspondent as instructing reimbursement agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Sender's Correspondent,O,A,10
MT202_COV,6,53a,ANY,pacs.009.001.08,Document/FICdtTrf/GrpHdr/SttlmInf/InstgRmbrsmntAgtAcct/Id/IBAN,CONDITIONAL_CANDIDATE,Parse sender's correspondent as instructing reimbursement agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Sender's Correspondent,O,A,10
MT202_COV,6,53a,ANY,pacs.009.001.08,Document/FICdtTrf/GrpHdr/SttlmInf/InstgRmbrsmntAgtAcct/Id/Othr/Id,CONDITIONAL_CANDIDATE,Parse sender's correspondent as instructing reimbursement agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Sender's Correspondent,O,A,10
MT202_COV,7,54a,ANY,pacs.009.001.08,Document/FICdtTrf/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/BICFI,CONDITIONAL_CANDIDATE,Parse receiver's correspondent as instructed reimbursement agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Receiver's Correspondent,O,A,12
MT202_COV,7,54a,ANY,pacs.009.001.08,Document/FICdtTrf/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/ClrSysMmbId/MmbId,CONDITIONAL_CANDIDATE,Parse receiver's correspondent as instructed reimbursement agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Receiver's Correspondent,O,A,12
MT202_COV,7,54a,ANY,pacs.009.001.08,Document/FICdtTrf/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/Nm,CONDITIONAL_CANDIDATE,Parse receiver's correspondent as instructed reimbursement agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Receiver's Correspondent,O,A,12
MT202_COV,7,54a,ANY,pacs.009.001.08,Document/FICdtTrf/GrpHdr/SttlmInf/InstdRmbrsmntAgt/FinInstnId/PstlAdr/AdrLine,CONDITIONAL_CANDIDATE,Parse receiver's correspondent as instructed reimbursement agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Receiver's Correspondent,O,A,12
MT202_COV,7,54a,ANY,pacs.009.001.08,Document/FICdtTrf/GrpHdr/SttlmInf/InstdRmbrsmntAgtAcct/Id/IBAN,CONDITIONAL_CANDIDATE,Parse receiver's correspondent as instructed reimbursement agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Receiver's Correspondent,O,A,12
MT202_COV,7,54a,ANY,pacs.009.001.08,Document/FICdtTrf/GrpHdr/SttlmInf/InstdRmbrsmntAgtAcct/Id/Othr/Id,CONDITIONAL_CANDIDATE,Parse receiver's correspondent as instructed reimbursement agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Receiver's Correspondent,O,A,12
MT202_COV,8,56a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/BICFI,CONDITIONAL_CANDIDATE,Parse intermediary institution and account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Intermediary,O,A,13
MT202_COV,8,56a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/ClrSysMmbId/MmbId,CONDITIONAL_CANDIDATE,Parse intermediary institution and account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Intermediary,O,A,13
MT202_COV,8,56a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/Nm,CONDITIONAL_CANDIDATE,Parse intermediary institution and account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Intermediary,O,A,13
MT202_COV,8,56a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/PstlAdr/AdrLine,CONDITIONAL_CANDIDATE,Parse intermediary institution and account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Intermediary,O,A,13
MT202_COV,8,56a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/IntrmyAgt1Acct/Id/IBAN,CONDITIONAL_CANDIDATE,Parse intermediary institution and account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Intermediary,O,A,13
MT202_COV,8,56a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/IntrmyAgt1Acct/Id/Othr/Id,CONDITIONAL_CANDIDATE,Parse intermediary institution and account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Intermediary,O,A,13
MT202_COV,9,57a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/CdtrAgt/FinInstnId/BICFI,CONDITIONAL_CANDIDATE,Parse account-with institution as creditor agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Account With Institution,M,A,15
MT202_COV,9,57a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/CdtrAgt/FinInstnId/ClrSysMmbId/MmbId,CONDITIONAL_CANDIDATE,Parse account-with institution as creditor agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Account With Institution,M,A,15
MT202_COV,9,57a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/CdtrAgt/FinInstnId/Nm,CONDITIONAL_CANDIDATE,Parse account-with institution as creditor agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Account With Institution,M,A,15
MT202_COV,9,57a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/CdtrAgt/FinInstnId/PstlAdr/AdrLine,CONDITIONAL_CANDIDATE,Parse account-with institution as creditor agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Account With Institution,M,A,15
MT202_COV,9,57a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/CdtrAgtAcct/Id/IBAN,CONDITIONAL_CANDIDATE,Parse account-with institution as creditor agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Account With Institution,M,A,15
MT202_COV,9,57a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/CdtrAgtAcct/Id/Othr/Id,CONDITIONAL_CANDIDATE,Parse account-with institution as creditor agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Account With Institution,M,A,15
MT202_COV,10,58a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/Cdtr/FinInstnId/BICFI,CONDITIONAL_CANDIDATE,Parse beneficiary institution as creditor FI/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Beneficiary Institution,M,A,17
MT202_COV,10,58a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/Cdtr/FinInstnId/ClrSysMmbId/MmbId,CONDITIONAL_CANDIDATE,Parse beneficiary institution as creditor FI/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Beneficiary Institution,M,A,17
MT202_COV,10,58a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/Cdtr/FinInstnId/Nm,CONDITIONAL_CANDIDATE,Parse beneficiary institution as creditor FI/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Beneficiary Institution,M,A,17
MT202_COV,10,58a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/Cdtr/FinInstnId/PstlAdr/AdrLine,CONDITIONAL_CANDIDATE,Parse beneficiary institution as creditor FI/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Beneficiary Institution,M,A,17
MT202_COV,10,58a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/CdtrAcct/Id/IBAN,CONDITIONAL_CANDIDATE,Parse beneficiary institution as creditor FI/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Beneficiary Institution,M,A,17
MT202_COV,10,58a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/CdtrAcct/Id/Othr/Id,CONDITIONAL_CANDIDATE,Parse beneficiary institution as creditor FI/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Beneficiary Institution,M,A,17
MT202_COV,11,72,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/InstrForNxtAgt/InstrInf,CONDITIONAL_CANDIDATE,Parse code lines and retain only permitted instruction narrative.,C,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Sender to Receiver Information,O,A,19
MT202_COV,12,50a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/Dbtr/Nm,CONDITIONAL_CANDIDATE,Parse ordering customer into underlying debtor and account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Ordering Customer,M,B,21
MT202_COV,12,50a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/Dbtr/PstlAdr/AdrLine,CONDITIONAL_CANDIDATE,Parse ordering customer into underlying debtor and account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Ordering Customer,M,B,21
MT202_COV,12,50a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/Dbtr/Id/OrgId/AnyBIC,CONDITIONAL_CANDIDATE,Parse ordering customer into underlying debtor and account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Ordering Customer,M,B,21
MT202_COV,12,50a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/DbtrAcct/Id/IBAN,CONDITIONAL_CANDIDATE,Parse ordering customer into underlying debtor and account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Ordering Customer,M,B,21
MT202_COV,12,50a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/DbtrAcct/Id/Othr/Id,CONDITIONAL_CANDIDATE,Parse ordering customer into underlying debtor and account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Ordering Customer,M,B,21
MT202_COV,13,52a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/DbtrAgt/FinInstnId/BICFI,CONDITIONAL_CANDIDATE,Parse underlying ordering institution as debtor agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Ordering Institution,O,B,24
MT202_COV,13,52a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/DbtrAgt/FinInstnId/ClrSysMmbId/MmbId,CONDITIONAL_CANDIDATE,Parse underlying ordering institution as debtor agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Ordering Institution,O,B,24
MT202_COV,13,52a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/DbtrAgt/FinInstnId/Nm,CONDITIONAL_CANDIDATE,Parse underlying ordering institution as debtor agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Ordering Institution,O,B,24
MT202_COV,13,52a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/DbtrAgt/FinInstnId/PstlAdr/AdrLine,CONDITIONAL_CANDIDATE,Parse underlying ordering institution as debtor agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Ordering Institution,O,B,24
MT202_COV,13,52a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/DbtrAgtAcct/Id/IBAN,CONDITIONAL_CANDIDATE,Parse underlying ordering institution as debtor agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Ordering Institution,O,B,24
MT202_COV,13,52a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/DbtrAgtAcct/Id/Othr/Id,CONDITIONAL_CANDIDATE,Parse underlying ordering institution as debtor agent/account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Ordering Institution,O,B,24
MT202_COV,14,56a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/IntrmyAgt1/FinInstnId/BICFI,CONDITIONAL_CANDIDATE,Parse underlying intermediary institution and account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Intermediary Institution,O,B,25
MT202_COV,14,56a,ANY,pacs.009.001.08,Document/FICdtTrf/CdtTrfTxInf/UndrlygCstmrCdtTrf/IntrmyAgt1/FinInstnId/ClrSysMmbId/MmbId,CONDITIONAL_CANDIDATE,Parse underlying intermediary institution and account.,B,SR_2025_MT202_COV|MX_pacs_009_001_08|PMPG_COVER_GUIDANCE,,REVIEW_REQUIRED_CBPR,Base-standard semantic candidate only; validate against the applicable CBPR+ Usage Guideline and SWIFT Translation Library before implementation.,Intermediary Institution,O,B,25
